inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,threshold_price,hit_close_vs_threshold_percent,hit_close_above_threshold,next_candle_change_percent,next_candle_time_cn,next_candle_high_vs_threshold_multiple,next_candle_high_vs_threshold_percent
ICX-USDT-SWAP,ok,4776,0,4.057882,2026-03-24 16:00:00,,,,,,,,,,,,,,
IMX-USDT-SWAP,ok,9739,1,10.141617,2023-09-21 08:00:00,2023-09-21 08:00:00,1,2023-09-21 08:00:00,10.141617,2.776235,2.332038,899225.000000,28.155515,26.075949,107564758.000000,119.619403,0.706526,-1.319954,false,-4.029829,2023-09-21 12:00:00,0.996283,-0.371652
INIT-USDT-SWAP,ok,2220,0,8.959007,2026-02-16 00:00:00,,,,,,,,,,,,,,
INJ-USDT-SWAP,ok,5286,0,4.903026,2024-11-06 08:00:00,,,,,,,,,,,,,,
INTC-USDT-SWAP,ok,373,0,2.214998,2026-04-10 20:00:00,,,,,,,,,,,,,,
IOST-USDT-SWAP,ok,13064,1,11.647123,2022-03-31 08:00:00,2022-03-31 08:00:00,1,2022-03-31 08:00:00,11.647123,4.229403,2.735464,89962.000000,49.260380,44.891199,2292780.000000,25.486094,0.049572,2.353116,true,-3.604775,2022-03-31 12:00:00,1.062989,6.298930
IOTA-USDT-SWAP,ok,13033,0,6.450387,2020-08-21 08:00:00,,,,,,,,,,,,,,
IP-USDT-SWAP,ok,2640,1,13.544023,2025-08-30 20:00:00,2025-08-30 20:00:00,1,2025-08-30 20:00:00,13.544023,2.594927,2.350584,588075.000000,35.145758,33.237859,13454776.000000,22.879354,7.885456,6.185359,true,-3.430419,2025-08-31 00:00:00,1.086037,8.603736
IWM-USDT-SWAP,ok,113,0,0.825271,2026-04-14 00:00:00,,,,,,,,,,,,,,
JELLYJELLY-USDT-SWAP,ok,2393,2,15.258085,2026-03-10 08:00:00,2025-09-09 20:00:00,1,2025-09-09 20:00:00,10.045882,4.143713,1.221557,1102406.000000,41.627247,35.950804,16820573.000000,15.258056,0.059760,-3.814644,false,-19.693807,2025-09-10 00:00:00,1.014063,1.406273
JELLYJELLY-USDT-SWAP,ok,2393,2,15.258085,2026-03-10 08:00:00,2025-09-09 20:00:00,2,2026-03-10 08:00:00,15.258085,2.757326,1.357009,188713.000000,42.071520,12.081493,5104557.000000,27.049313,0.086554,-9.108422,false,-22.917462,2026-03-10 12:00:00,1.042706,4.270559
JTO-USDT-SWAP,ok,5053,0,6.906347,2026-02-17 16:00:00,,,,,,,,,,,,,,
JUP-USDT-SWAP,ok,4912,0,5.706005,2025-01-18 16:00:00,,,,,,,,,,,,,,
