inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,threshold_price,hit_close_vs_threshold_percent,hit_close_above_threshold,next_candle_change_percent,next_candle_time_cn,next_candle_open,next_candle_high,next_candle_low,next_candle_close,next_candle_close_vs_threshold_multiple,next_candle_close_vs_threshold_percent,next_candle_close_below_threshold,next_candle_low_vs_threshold_multiple,next_candle_low_vs_threshold_percent,next_candle_low_below_threshold,next_candle_high_vs_threshold_multiple,next_candle_high_vs_threshold_percent
COS_USDT,ok,9998,0,9.083556,2025-11-09 02:00:00,,,,,,,,,,,,,,,,,,,,
COTI_USDT,ok,9998,0,6.473899,2026-02-24 02:00:00,,,,,,,,,,,,,,,,,,,,
COW_USDT,ok,9999,1,12.244464,2026-02-14 19:00:00,2026-02-14 19:00:00,1,2026-02-14 19:00:00,12.244464,1.759391,1.093676,849.000000,21.542803,18.767639,244521.000000,288.010601,0.250005,0.998117,true,-5.559968,2026-02-14 20:00:00,0.251800,0.262600,0.236700,0.237800,0.951182,-4.881773,true,0.946782,-5.321765,true,1.050380,5.038042
CRCLX_USDT,ok,7245,0,4.285568,2025-09-06 18:00:00,,,,,,,,,,,,,,,,,,,,
CROSS_USDT,ok,7197,1,31.536003,2026-04-11 14:00:00,2026-04-11 14:00:00,1,2026-04-11 14:00:00,31.536003,1.654775,1.472598,73064.000000,52.184975,46.423227,868362.000000,11.884950,0.076957,27.135597,true,-18.491260,2026-04-11 15:00:00,0.097830,0.099250,0.076210,0.079740,1.036160,3.616031,false,0.990291,-0.970934,true,1.289678,28.967784
CSCO_USDT,ok,2178,0,0.897760,2026-02-02 23:00:00,,,,,,,,,,,,,,,,,,,,
CTC_USDT,ok,9999,0,3.601938,2025-11-26 08:00:00,,,,,,,,,,,,,,,,,,,,
CTK_USDT,ok,9996,1,11.092985,2025-04-29 23:00:00,2025-04-29 23:00:00,1,2025-04-29 23:00:00,11.092985,1.519214,1.251117,24074.000000,16.852613,4.081033,116667.000000,4.846183,0.390844,-9.298947,false,5.430765,2025-04-30 00:00:00,0.351700,0.370800,0.351300,0.370800,0.948715,-5.128489,true,0.898823,-10.117687,true,0.948715,-5.128489
CTSI_USDT,ok,9999,1,29.178166,2025-11-20 20:00:00,2025-11-20 20:00:00,1,2025-11-20 20:00:00,29.178166,1.468111,1.251504,38508.000000,42.836778,35.756712,4046883.000000,105.092007,0.048269,18.377573,true,9.143357,2025-11-20 21:00:00,0.057200,0.066740,0.052500,0.062430,1.293369,29.336925,false,1.087648,8.764834,false,1.382660,38.266000
CVC_USDT,ok,9991,1,13.067804,2025-12-05 16:00:00,2025-12-05 16:00:00,1,2025-12-05 16:00:00,13.067804,1.862828,1.121931,75763.000000,24.343073,17.679210,893539.000000,11.793870,0.056401,-0.747274,false,9.163987,2025-12-05 17:00:00,0.055980,0.062180,0.055280,0.061110,1.083482,8.348233,false,0.980116,-1.988376,true,1.102453,10.245347
