inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,next_candle_change_percent,next_candle_time_cn
H-USDT-SWAP,ok,7199,0,7.741803,2025-07-24 00:00:00,,,,,,,,,,,
HBAR-USDT-SWAP,ok,23688,0,6.843358,2025-04-10 01:00:00,,,,,,,,,,,
HIMS-USDT-SWAP,ok,39,0,0.606969,2026-04-28 02:00:00,,,,,,,,,,,
HMSTR-USDT-SWAP,ok,13913,1,18.922133,2025-11-05 04:00:00,2025-11-05 04:00:00,1,2025-11-05 04:00:00,18.922133,3.705900,3.261192,5197354.000000,70.123528,29.129560,163625296.000000,31.482423,-0.667557,2025-11-05 05:00:00
HOME-USDT-SWAP,ok,7675,0,5.097163,2025-12-11 02:00:00,,,,,,,,,,,
HOOD-USDT-SWAP,ok,1510,0,5.008271,2026-04-08 06:00:00,,,,,,,,,,,
HUMA-USDT-SWAP,ok,8104,0,3.508413,2025-06-07 22:00:00,,,,,,,,,,,
HYPE-USDT-SWAP,ok,10366,0,3.624999,2026-01-29 19:00:00,,,,,,,,,,,
ICP-USDT-SWAP,ok,24999,0,6.107917,2024-03-05 12:00:00,,,,,,,,,,,
ICX-USDT-SWAP,ok,19098,0,4.710681,2024-03-06 08:00:00,,,,,,,,,,,
IMX-USDT-SWAP,ok,24999,0,8.078452,2025-04-23 08:00:00,,,,,,,,,,,
INIT-USDT-SWAP,ok,8874,0,4.906363,2026-04-07 01:00:00,,,,,,,,,,,
INJ-USDT-SWAP,ok,21138,0,7.173198,2025-04-10 01:00:00,,,,,,,,,,,
INTC-USDT-SWAP,ok,1486,0,2.101045,2026-04-24 17:00:00,,,,,,,,,,,
IOST-USDT-SWAP,ok,24999,0,4.633330,2024-11-21 20:00:00,,,,,,,,,,,
IOTA-USDT-SWAP,ok,24999,0,5.643825,2025-07-13 21:00:00,,,,,,,,,,,
IP-USDT-SWAP,ok,10555,2,15.797821,2025-02-21 04:00:00,2025-02-21 04:00:00,1,2025-02-21 04:00:00,15.797821,8.491407,3.555317,32499467.000000,134.145728,56.030857,69146504.000000,2.127620,-4.445871,2025-02-21 05:00:00
IP-USDT-SWAP,ok,10555,2,15.797821,2025-02-21 04:00:00,2025-02-21 04:00:00,2,2025-08-30 23:00:00,10.526845,2.708279,1.425734,655853.000000,28.509631,27.091966,10699462.000000,16.313811,-7.601809,2025-08-31 00:00:00
IWM-USDT-SWAP,ok,449,0,0.842444,2026-04-19 14:00:00,,,,,,,,,,,
JELLYJELLY-USDT-SWAP,ok,9566,0,4.931696,2025-12-13 07:00:00,,,,,,,,,,,
JTO-USDT-SWAP,ok,20207,1,16.306221,2025-02-21 13:00:00,2025-02-21 13:00:00,1,2025-02-21 13:00:00,16.306221,1.957887,1.477651,219455.000000,31.925737,12.085912,12756712.000000,58.129056,-3.086420,2025-02-21 14:00:00
JUP-USDT-SWAP,ok,19645,0,5.672457,2025-01-18 18:00:00,,,,,,,,,,,
KAITO-USDT-SWAP,ok,10383,1,10.408479,2025-02-21 05:00:00,2025-02-21 05:00:00,1,2025-02-21 05:00:00,10.408479,6.868244,1.658132,19604555.000000,71.487967,34.876469,88120180.000000,4.494883,2.869168,2025-02-21 06:00:00
KAT-USDT-SWAP,ok,1386,0,4.112251,2026-03-06 00:00:00,,,,,,,,,,,
KGEN-USDT-SWAP,ok,4633,0,5.442533,2025-11-27 02:00:00,,,,,,,,,,,
KITE-USDT-SWAP,ok,482,0,1.646776,2026-04-28 18:00:00,,,,,,,,,,,
KMNO-USDT-SWAP,ok,8018,0,3.028523,2026-03-23 19:00:00,,,,,,,,,,,
KSM-USDT-SWAP,ok,24999,0,5.271784,2023-12-24 16:00:00,,,,,,,,,,,
LA-USDT-SWAP,ok,7675,0,9.320342,2026-01-01 08:00:00,,,,,,,,,,,
LAB-USDT-SWAP,ok,4289,0,5.840678,2026-04-10 10:00:00,,,,,,,,,,,
LAYER-USDT-SWAP,ok,10599,1,19.962329,2025-11-22 00:00:00,2025-11-22 00:00:00,1,2025-11-22 00:00:00,19.962329,2.470407,1.492537,937126.000000,49.315068,15.372907,38822002.000000,41.426662,1.188904,2025-11-22 01:00:00
LDO-USDT-SWAP,ok,24999,0,6.068626,2024-04-05 23:00:00,,,,,,,,,,,
LIGHT-USDT-SWAP,ok,3213,0,5.810544,2026-01-09 04:00:00,,,,,,,,,,,
LINEA-USDT-SWAP,ok,5751,0,6.069016,2025-11-08 10:00:00,,,,,,,,,,,
LINK-USDT-SWAP,ok,24999,0,6.644593,2025-04-10 01:00:00,,,,,,,,,,,
LIT-USDT-SWAP,ok,3026,0,2.972215,2025-12-30 12:00:00,,,,,,,,,,,
LLY-USDT-SWAP,ok,39,0,,,,,,,,,,,,,
LPT-USDT-SWAP,ok,24999,0,8.915777,2025-11-02 08:00:00,,,,,,,,,,,
LQTY-USDT-SWAP,ok,20108,0,5.323744,2024-08-24 00:00:00,,,,,,,,,,,
LRC-USDT-SWAP,ok,24999,1,11.940933,2026-04-29 00:00:00,2026-04-29 00:00:00,1,2026-04-29 00:00:00,11.940933,1.315789,1.255981,825869.000000,15.711754,8.741878,19857142.000000,24.043937,-2.173913,2026-04-29 01:00:00
LTC-USDT-SWAP,ok,24999,0,8.432397,2023-07-01 00:00:00,,,,,,,,,,,
LUNA-USDT-SWAP,ok,24999,0,8.980032,2024-03-23 02:00:00,,,,,,,,,,,
MAGIC-USDT-SWAP,ok,24999,2,17.579424,2025-12-09 06:00:00,2025-10-13 18:00:00,1,2025-10-13 18:00:00,10.564780,2.687241,1.407603,9319193.000000,28.390114,26.059526,93967660.000000,10.083240,-7.828238,2025-10-13 19:00:00
